model_seed,method,source_index,scale,nominal_change,functional_change,prediction_preserved
2,r0_mlp,6036,0.2,0.008015911094844341,2.2627736484537309e-07,1
2,r0_mlp,1671,0.2,0.012745671905577183,5.301001237967284e-06,1
2,r0_mlp,3885,0.2,0.010519933886826038,1.4843820963506005e-06,1
2,r0_mlp,3768,0.2,0.00875444058328867,1.4698031236548559e-06,1
2,r0_mlp,4069,0.2,0.021995848044753075,0.003627408528700471,1
2,r0_mlp,9482,0.2,0.009322650730609894,1.757619656928e-06,1
2,r0_mlp,1037,0.2,0.021285180002450943,0.0005337430047802627,1
2,r0_mlp,9099,0.2,0.01140960119664669,1.3680503798241261e-05,1
2,r0_mlp,1129,0.2,0.014410185627639294,3.197310070390813e-05,1
2,r0_mlp,2066,0.2,0.017907341942191124,3.7796464312123135e-05,1
2,r0_mlp,8225,0.2,0.014859465882182121,1.781496212061029e-05,1
2,r0_mlp,5603,0.2,0.012595981359481812,5.5793225328670815e-06,1
2,r0_mlp,755,0.2,0.008714132942259312,4.371266641101101e-06,1
2,r0_mlp,9587,0.2,0.009444192983210087,7.265508088494244e-07,1
2,r0_mlp,9193,0.2,0.013524937443435192,1.5923566024866886e-05,1
2,r0_mlp,7416,0.2,0.005723416339606047,1.1399921362453824e-07,1
2,r0_mlp,468,0.2,0.011990828439593315,1.3485171166394139e-06,1
