method,angle,source_index,host,route_mass,ablation_impact
uniform_static_anchor,-45.0,6215,0,0.25,-0.24633026123046875
uniform_static_anchor,-45.0,7557,0,0.25,-0.0058716535568237305
uniform_static_anchor,-45.0,8505,0,0.25,-0.06704378128051758
uniform_static_anchor,-45.0,2295,0,0.25,0.012098610401153564
uniform_static_anchor,-45.0,2678,0,0.25,-0.05028867721557617
uniform_static_anchor,-45.0,8479,0,0.25,-0.060937583446502686
uniform_static_anchor,-45.0,2621,0,0.25,0.21097373962402344
uniform_static_anchor,-45.0,185,0,0.25,-0.05353426933288574
uniform_static_anchor,-45.0,2902,0,0.25,0.004452243447303772
uniform_static_anchor,-45.0,8518,0,0.25,-0.27016448974609375
uniform_static_anchor,-45.0,5173,0,0.25,0.11441349983215332
uniform_static_anchor,-45.0,1403,0,0.25,0.10757184028625488
uniform_static_anchor,-45.0,7275,0,0.25,-0.12927532196044922
uniform_static_anchor,-45.0,1899,0,0.25,0.029810070991516113
uniform_static_anchor,-45.0,9485,0,0.25,0.31383681297302246
uniform_static_anchor,-45.0,894,0,0.25,-0.023739218711853027
uniform_static_anchor,-45.0,9533,0,0.25,-0.015263795852661133
uniform_static_anchor,-45.0,7898,0,0.25,0.0012832581996917725
uniform_static_anchor,-45.0,7076,0,0.25,-0.039525628089904785
uniform_static_anchor,-45.0,3914,0,0.25,-0.06848251819610596
uniform_static_anchor,-45.0,6869,0,0.25,0.0951610803604126
uniform_static_anchor,-45.0,6483,0,0.25,-0.019645676016807556
uniform_static_anchor,-45.0,738,0,0.25,-0.04406166076660156
uniform_static_anchor,-45.0,4636,0,0.25,0.11940240859985352
uniform_static_anchor,-45.0,6054,0,0.25,0.35492539405822754
uniform_static_anchor,-45.0,2011,0,0.25,-0.0019508600234985352
uniform_static_anchor,-45.0,1950,0,0.25,0.22236156463623047
uniform_static_anchor,-45.0,8920,0,0.25,-0.06833064556121826
uniform_static_anchor,-45.0,8087,0,0.25,-0.009183406829833984
uniform_static_anchor,-45.0,578,0,0.25,0.1244821548461914
uniform_static_anchor,-45.0,4418,0,0.25,0.2410898208618164
uniform_static_anchor,-45.0,9566,0,0.25,0.24705982208251953
uniform_static_anchor,-45.0,7017,0,0.25,-0.02687978744506836
uniform_static_anchor,-45.0,6281,0,0.25,0.09805941581726074
uniform_static_anchor,-45.0,7300,0,0.25,0.052657753229141235
uniform_static_anchor,-45.0,3438,0,0.25,0.238303542137146
uniform_static_anchor,-45.0,4074,0,0.25,0.02248382568359375
uniform_static_anchor,-45.0,6920,0,0.25,0.317523717880249
uniform_static_anchor,-45.0,2813,0,0.25,-0.03255265951156616
uniform_static_anchor,-45.0,1334,0,0.25,-0.01131296157836914
uniform_static_anchor,-45.0,3526,0,0.25,-0.02330106496810913
uniform_static_anchor,-45.0,1910,0,0.25,-0.003007650375366211
uniform_static_anchor,-45.0,500,0,0.25,-0.1480318307876587
uniform_static_anchor,-45.0,1808,0,0.25,-0.16782188415527344
uniform_static_anchor,-45.0,9165,0,0.25,0.007806837558746338
uniform_static_anchor,-45.0,8192,0,0.25,0.0020880401134490967
uniform_static_anchor,-45.0,9066,0,0.25,-0.07370758056640625
uniform_static_anchor,-45.0,5478,0,0.25,0.009237527847290039
uniform_static_anchor,-45.0,8608,0,0.25,0.2575857639312744
uniform_static_anchor,-45.0,1994,0,0.25,0.10094594955444336
uniform_static_anchor,-45.0,4608,0,0.25,-0.05050849914550781
uniform_static_anchor,-45.0,1971,0,0.25,-0.105682373046875
uniform_static_anchor,-45.0,9408,0,0.25,-0.03911948204040527
uniform_static_anchor,-45.0,6088,0,0.25,-0.17104506492614746
uniform_static_anchor,-45.0,5053,0,0.25,0.23382091522216797
uniform_static_anchor,-45.0,9631,0,0.25,-0.3872346878051758
uniform_static_anchor,-45.0,5031,0,0.25,-0.251539945602417
uniform_static_anchor,-45.0,4252,0,0.25,-0.09846830368041992
uniform_static_anchor,-45.0,2570,0,0.25,-0.009376585483551025
uniform_static_anchor,-45.0,2978,0,0.25,-0.08947563171386719
uniform_static_anchor,-45.0,127,0,0.25,-0.044264376163482666
uniform_static_anchor,-45.0,7154,0,0.25,0.030978679656982422
uniform_static_anchor,-45.0,9903,0,0.25,0.3416481018066406
uniform_static_anchor,-45.0,7615,0,0.25,-0.03797483444213867
uniform_static_anchor,-45.0,4057,0,0.25,0.01160573959350586
uniform_static_anchor,-45.0,2655,0,0.25,0.2012794017791748
uniform_static_anchor,-45.0,6332,0,0.25,0.026726484298706055
uniform_static_anchor,-45.0,3439,0,0.25,-0.10506555438041687
uniform_static_anchor,-45.0,9576,0,0.25,0.20480918884277344
uniform_static_anchor,-45.0,9285,0,0.25,0.2072138786315918
uniform_static_anchor,-45.0,515,0,0.25,0.023517131805419922
uniform_static_anchor,-45.0,8448,0,0.25,0.014536991715431213
uniform_static_anchor,-45.0,5092,0,0.25,0.3774411678314209
uniform_static_anchor,-45.0,8438,0,0.25,-0.08711791038513184
uniform_static_anchor,-45.0,9606,0,0.25,0.05459320545196533
uniform_static_anchor,-45.0,2722,0,0.25,0.010964751243591309
uniform_static_anchor,-45.0,6458,0,0.25,0.26781654357910156
uniform_static_anchor,-45.0,1744,0,0.25,0.07944834232330322
uniform_static_anchor,-45.0,3400,0,0.25,0.14991331100463867
uniform_static_anchor,-45.0,3241,0,0.25,-0.077065110206604
uniform_static_anchor,-45.0,7332,0,0.25,-0.08746421337127686
uniform_static_anchor,-45.0,2235,0,0.25,0.36119866371154785
uniform_static_anchor,-45.0,795,0,0.25,-0.09022951126098633
uniform_static_anchor,-45.0,6829,0,0.25,0.1146249771118164
uniform_static_anchor,-45.0,4713,0,0.25,0.020916461944580078
uniform_static_anchor,-45.0,764,0,0.25,0.3432426452636719
uniform_static_anchor,-45.0,2681,0,0.25,0.18809294700622559
uniform_static_anchor,-45.0,1555,0,0.25,0.1790156364440918
uniform_static_anchor,-45.0,9997,0,0.25,-0.07723534107208252
uniform_static_anchor,-45.0,3483,0,0.25,-0.05196690559387207
uniform_static_anchor,-45.0,259,0,0.25,-0.014515876770019531
uniform_static_anchor,-45.0,2606,0,0.25,-0.03732854127883911
uniform_static_anchor,-45.0,3295,0,0.25,-0.1299889087677002
uniform_static_anchor,-45.0,6279,0,0.25,0.09367227554321289
uniform_static_anchor,-45.0,7158,0,0.25,-0.1078786849975586
uniform_static_anchor,-45.0,1775,0,0.25,0.028093203902244568
uniform_static_anchor,-45.0,6618,0,0.25,0.17206895351409912
uniform_static_anchor,-45.0,2147,0,0.25,-0.017554819583892822
uniform_static_anchor,-45.0,899,0,0.25,0.009286165237426758
uniform_static_anchor,-45.0,8965,0,0.25,-0.0669553279876709
uniform_static_anchor,-45.0,4189,0,0.25,0.08246707916259766
uniform_static_anchor,-45.0,5539,0,0.25,-0.09403586387634277
uniform_static_anchor,-45.0,6190,0,0.25,-0.03950566053390503
uniform_static_anchor,-45.0,2445,0,0.25,-0.1198878288269043
uniform_static_anchor,-45.0,4846,0,0.25,-0.03186321258544922
uniform_static_anchor,-45.0,2634,0,0.25,-0.005674451589584351
uniform_static_anchor,-45.0,3782,0,0.25,-0.035158395767211914
uniform_static_anchor,-45.0,5255,0,0.25,-0.029482364654541016
uniform_static_anchor,-45.0,4626,0,0.25,-0.08078861236572266
uniform_static_anchor,-45.0,3512,0,0.25,-0.04828283190727234
uniform_static_anchor,-45.0,3800,0,0.25,-0.20647716522216797
uniform_static_anchor,-45.0,7462,0,0.25,-0.02727341651916504
uniform_static_anchor,-45.0,9545,0,0.25,-0.1976238489151001
uniform_static_anchor,-45.0,7145,0,0.25,0.17938482761383057
uniform_static_anchor,-45.0,9862,0,0.25,-0.1315159797668457
uniform_static_anchor,-45.0,7552,0,0.25,-0.14228105545043945
uniform_static_anchor,-45.0,6256,0,0.25,0.07402586936950684
uniform_static_anchor,-45.0,6613,0,0.25,0.030172407627105713
uniform_static_anchor,-45.0,2169,0,0.25,0.009252846240997314
uniform_static_anchor,-45.0,1455,0,0.25,-0.01583462953567505
uniform_static_anchor,-45.0,9470,0,0.25,-0.039798736572265625
uniform_static_anchor,-45.0,2730,0,0.25,0.19232511520385742
uniform_static_anchor,-45.0,8884,0,0.25,-0.035184621810913086
uniform_static_anchor,-45.0,991,0,0.25,0.006178252398967743
uniform_static_anchor,-45.0,6068,0,0.25,0.06910520792007446
uniform_static_anchor,-45.0,1285,0,0.25,-0.21950984001159668
uniform_static_anchor,-45.0,8158,0,0.25,-0.00115966796875
uniform_static_anchor,-45.0,5583,0,0.25,0.007537186145782471
uniform_static_anchor,-45.0,4545,0,0.25,-0.006781101226806641
uniform_static_anchor,-45.0,906,0,0.25,-0.04063844680786133
uniform_static_anchor,-45.0,4698,0,0.25,0.07452750205993652
uniform_static_anchor,-45.0,9751,0,0.25,-0.07869434356689453
uniform_static_anchor,-45.0,9484,0,0.25,0.07366633415222168
uniform_static_anchor,-45.0,8365,0,0.25,0.1282813549041748
uniform_static_anchor,-45.0,2158,0,0.25,0.20930147171020508
uniform_static_anchor,-45.0,3761,0,0.25,0.039853572845458984
uniform_static_anchor,-45.0,4111,0,0.25,-0.04249715805053711
uniform_static_anchor,-45.0,5075,0,0.25,0.14932036399841309
uniform_static_anchor,-45.0,9562,0,0.25,0.10807836055755615
uniform_static_anchor,-45.0,9497,0,0.25,0.03393620252609253
uniform_static_anchor,-45.0,2116,0,0.25,-0.051891326904296875
uniform_static_anchor,-45.0,1705,0,0.25,0.17115473747253418
uniform_static_anchor,-45.0,6238,0,0.25,0.10145998001098633
uniform_static_anchor,-45.0,4517,0,0.25,0.06139063835144043
uniform_static_anchor,-45.0,9898,0,0.25,0.26181769371032715
uniform_static_anchor,-45.0,3096,0,0.25,0.023984938859939575
uniform_static_anchor,-45.0,385,0,0.25,0.0959746241569519
uniform_static_anchor,-45.0,4943,0,0.25,0.28048086166381836
uniform_static_anchor,-45.0,5644,0,0.25,0.20716571807861328
uniform_static_anchor,-45.0,582,0,0.25,0.020991265773773193
uniform_static_anchor,-45.0,1731,0,0.25,-0.15193438529968262
uniform_static_anchor,-45.0,7999,0,0.25,-0.02488875389099121
uniform_static_anchor,-45.0,5860,0,0.25,0.010937079787254333
uniform_static_anchor,-45.0,7627,0,0.25,0.10972118377685547
uniform_static_anchor,-45.0,8165,0,0.25,-0.06601905822753906
uniform_static_anchor,-45.0,4504,0,0.25,0.02486276626586914
uniform_static_anchor,-45.0,9523,0,0.25,-0.08972138166427612
uniform_static_anchor,-45.0,3274,0,0.25,0.3005232810974121
uniform_static_anchor,-45.0,2076,0,0.25,0.001201242208480835
uniform_static_anchor,-45.0,6614,0,0.25,0.12185025215148926
uniform_static_anchor,-45.0,1215,0,0.25,-0.0008052587509155273
uniform_static_anchor,-45.0,4549,0,0.25,0.3159886598587036
uniform_static_anchor,-45.0,374,0,0.25,-0.1082773208618164
uniform_static_anchor,-45.0,3504,0,0.25,-0.005040287971496582
uniform_static_anchor,-45.0,7608,0,0.25,0.00715579092502594
uniform_static_anchor,-45.0,5507,0,0.25,0.09150457382202148
uniform_static_anchor,-45.0,5537,0,0.25,-0.038983702659606934
uniform_static_anchor,-45.0,1194,0,0.25,0.2459152340888977
uniform_static_anchor,-45.0,479,0,0.25,0.30278778076171875
uniform_static_anchor,-45.0,8491,0,0.25,0.017675161361694336
uniform_static_anchor,-45.0,4284,0,0.25,0.035839080810546875
uniform_static_anchor,-45.0,1588,0,0.25,-0.01397620141506195
uniform_static_anchor,-45.0,4499,0,0.25,-0.011674761772155762
uniform_static_anchor,-45.0,6639,0,0.25,-0.11236166954040527
uniform_static_anchor,-45.0,2073,0,0.25,-0.0019491910934448242
uniform_static_anchor,-45.0,1751,0,0.25,-0.17081862688064575
uniform_static_anchor,-45.0,1828,0,0.25,0.02050885558128357
uniform_static_anchor,-45.0,5372,0,0.25,0.15307289361953735
uniform_static_anchor,-45.0,3968,0,0.25,0.17611908912658691
uniform_static_anchor,-45.0,5105,0,0.25,-0.12090301513671875
uniform_static_anchor,-45.0,8811,0,0.25,0.012070424854755402
uniform_static_anchor,-45.0,2154,0,0.25,0.3071177005767822
uniform_static_anchor,-45.0,8720,0,0.25,0.2591686248779297
uniform_static_anchor,-45.0,9911,0,0.25,-0.4111504554748535
uniform_static_anchor,-45.0,6124,0,0.25,-0.2443246841430664
uniform_static_anchor,-45.0,293,0,0.25,0.2979927062988281
uniform_static_anchor,-45.0,3444,0,0.25,0.0303155779838562
uniform_static_anchor,-45.0,8353,0,0.25,0.12847089767456055
uniform_static_anchor,-45.0,9351,0,0.25,0.24170351028442383
uniform_static_anchor,-45.0,9087,0,0.25,0.39397096633911133
uniform_static_anchor,-45.0,9464,0,0.25,0.2572441101074219
uniform_static_anchor,-45.0,5668,0,0.25,-0.06208610534667969
uniform_static_anchor,-45.0,8284,0,0.25,0.3865368366241455
uniform_static_anchor,-45.0,2604,0,0.25,0.15154600143432617
uniform_static_anchor,-45.0,8740,0,0.25,0.23963236808776855
uniform_static_anchor,-45.0,628,0,0.25,-0.014960631728172302
uniform_static_anchor,-45.0,2306,0,0.25,0.007714137434959412
uniform_static_anchor,-45.0,3016,0,0.25,0.0027428865432739258
uniform_static_anchor,-45.0,700,0,0.25,0.008075788617134094
uniform_static_anchor,-45.0,8792,0,0.25,-0.037497520446777344
uniform_static_anchor,-45.0,3392,0,0.25,0.10141992568969727
uniform_static_anchor,-45.0,7478,0,0.25,0.013509273529052734
uniform_static_anchor,-45.0,7115,0,0.25,0.02880382537841797
uniform_static_anchor,-45.0,2804,0,0.25,-0.07112583518028259
uniform_static_anchor,-45.0,7379,0,0.25,-0.006128072738647461
uniform_static_anchor,-45.0,6112,0,0.25,-0.2130298614501953
uniform_static_anchor,-45.0,9951,0,0.25,-0.5971741676330566
uniform_static_anchor,-45.0,5553,0,0.25,0.01903510093688965
uniform_static_anchor,-45.0,7830,0,0.25,-0.00742456316947937
uniform_static_anchor,-45.0,5659,0,0.25,-0.011364132165908813
uniform_static_anchor,-45.0,3623,0,0.25,-0.3029637336730957
uniform_static_anchor,-45.0,5770,0,0.25,-0.1282057762145996
uniform_static_anchor,-45.0,4343,0,0.25,-0.16735368967056274
uniform_static_anchor,-45.0,7074,0,0.25,0.05625617504119873
uniform_static_anchor,-45.0,8707,0,0.25,0.20369172096252441
uniform_static_anchor,-45.0,3675,0,0.25,0.29237937927246094
uniform_static_anchor,-45.0,555,0,0.25,-0.1486954689025879
uniform_static_anchor,-45.0,9642,0,0.25,-0.08631706237792969
uniform_static_anchor,-45.0,2501,0,0.25,0.11932671070098877
uniform_static_anchor,-45.0,4257,0,0.25,-0.062485694885253906
uniform_static_anchor,-45.0,3064,0,0.25,0.011302709579467773
uniform_static_anchor,-45.0,1201,0,0.25,0.18240118026733398
uniform_static_anchor,-45.0,5388,0,0.25,-0.022210121154785156
uniform_static_anchor,-45.0,5665,0,0.25,-0.08630943298339844
uniform_static_anchor,-45.0,9255,0,0.25,0.019838333129882812
uniform_static_anchor,-45.0,6269,0,0.25,0.19116437435150146
uniform_static_anchor,-45.0,9216,0,0.25,0.004797935485839844
uniform_static_anchor,-45.0,1712,0,0.25,0.00867065042257309
uniform_static_anchor,-45.0,612,0,0.25,0.2923574447631836
uniform_static_anchor,-45.0,6145,1,0.25,-0.15785956382751465
uniform_static_anchor,-45.0,3617,1,0.25,-0.12740802764892578
uniform_static_anchor,-45.0,9535,1,0.25,-0.1718435287475586
uniform_static_anchor,-45.0,9553,1,0.25,-0.08604598045349121
uniform_static_anchor,-45.0,1507,1,0.25,-0.05125391483306885
uniform_static_anchor,-45.0,2536,1,0.25,-0.035433970391750336
uniform_static_anchor,-45.0,8172,1,0.25,-0.09658879041671753
uniform_static_anchor,-45.0,8319,1,0.25,-0.11161601543426514
uniform_static_anchor,-45.0,350,1,0.25,0.041582897305488586
uniform_static_anchor,-45.0,8329,1,0.25,0.155204176902771
uniform_static_anchor,-45.0,2092,1,0.25,-0.2435588836669922
uniform_static_anchor,-45.0,8170,1,0.25,0.05719184875488281
uniform_static_anchor,-45.0,5866,1,0.25,0.06878411769866943
uniform_static_anchor,-45.0,1043,1,0.25,0.16431832313537598
uniform_static_anchor,-45.0,4124,1,0.25,-0.155517578125
uniform_static_anchor,-45.0,870,1,0.25,-0.24020957946777344
uniform_static_anchor,-45.0,2415,1,0.25,-0.3013455867767334
uniform_static_anchor,-45.0,9970,1,0.25,0.2510453462600708
uniform_static_anchor,-45.0,7839,1,0.25,-0.1179494857788086
uniform_static_anchor,-45.0,7662,1,0.25,0.06508976221084595
uniform_static_anchor,-45.0,3554,1,0.25,-0.19967889785766602
uniform_static_anchor,-45.0,132,1,0.25,0.508491039276123
uniform_static_anchor,-45.0,346,1,0.25,-0.16119742393493652
uniform_static_anchor,-45.0,8631,1,0.25,0.12073934078216553
uniform_static_anchor,-45.0,1908,1,0.25,-0.04222679138183594
uniform_static_anchor,-45.0,7298,1,0.25,-0.08108639717102051
uniform_static_anchor,-45.0,4404,1,0.25,-0.02808508649468422
uniform_static_anchor,-45.0,6215,1,0.25,0.1638932228088379
uniform_static_anchor,-45.0,7557,1,0.25,-0.0809931755065918
uniform_static_anchor,-45.0,8505,1,0.25,0.10522890090942383
uniform_static_anchor,-45.0,2295,1,0.25,-0.03917664289474487
uniform_static_anchor,-45.0,2678,1,0.25,0.12684929370880127
uniform_static_anchor,-45.0,8479,1,0.25,-0.06868720054626465
uniform_static_anchor,-45.0,2621,1,0.25,-0.1880955696105957
uniform_static_anchor,-45.0,185,1,0.25,-0.15666460990905762
uniform_static_anchor,-45.0,2902,1,0.25,0.028134912252426147
uniform_static_anchor,-45.0,8518,1,0.25,0.3582427501678467
uniform_static_anchor,-45.0,5173,1,0.25,-0.22479581832885742
uniform_static_anchor,-45.0,1403,1,0.25,0.18287158012390137
uniform_static_anchor,-45.0,7275,1,0.25,-0.18725037574768066
uniform_static_anchor,-45.0,1899,1,0.25,0.22448724508285522
uniform_static_anchor,-45.0,9485,1,0.25,0.07907938957214355
uniform_static_anchor,-45.0,894,1,0.25,0.14377865195274353
uniform_static_anchor,-45.0,9533,1,0.25,0.051632970571517944
uniform_static_anchor,-45.0,7898,1,0.25,-0.05474795401096344
uniform_static_anchor,-45.0,7076,1,0.25,0.14340424537658691
uniform_static_anchor,-45.0,3914,1,0.25,-0.1216285228729248
uniform_static_anchor,-45.0,6869,1,0.25,0.28009629249572754
uniform_static_anchor,-45.0,6483,1,0.25,0.04537728428840637
uniform_static_anchor,-45.0,738,1,0.25,-0.39972734451293945
uniform_static_anchor,-45.0,4636,1,0.25,-0.23630857467651367
uniform_static_anchor,-45.0,6054,1,0.25,-0.032659053802490234
uniform_static_anchor,-45.0,2011,1,0.25,-0.0005844607949256897
uniform_static_anchor,-45.0,1950,1,0.25,0.06165856122970581
uniform_static_anchor,-45.0,8920,1,0.25,-0.0363008975982666
uniform_static_anchor,-45.0,8087,1,0.25,0.2728729248046875
uniform_static_anchor,-45.0,578,1,0.25,-0.12890243530273438
uniform_static_anchor,-45.0,4418,1,0.25,-0.15022480487823486
uniform_static_anchor,-45.0,9566,1,0.25,-0.027258694171905518
uniform_static_anchor,-45.0,7017,1,0.25,-0.09618914127349854
uniform_static_anchor,-45.0,6281,1,0.25,-0.15991735458374023
uniform_static_anchor,-45.0,7300,1,0.25,0.04963335394859314
uniform_static_anchor,-45.0,3438,1,0.25,0.18972265720367432
uniform_static_anchor,-45.0,4074,1,0.25,0.16769391298294067
uniform_static_anchor,-45.0,6920,1,0.25,-0.17749285697937012
uniform_static_anchor,-45.0,2813,1,0.25,0.1525813341140747
uniform_static_anchor,-45.0,1334,1,0.25,0.20221948623657227
uniform_static_anchor,-45.0,3526,1,0.25,-0.058894574642181396
uniform_static_anchor,-45.0,1910,1,0.25,0.013792157173156738
uniform_static_anchor,-45.0,500,1,0.25,0.207819402217865
uniform_static_anchor,-45.0,1808,1,0.25,-0.3114442825317383
uniform_static_anchor,-45.0,9165,1,0.25,-0.11404037475585938
uniform_static_anchor,-45.0,8192,1,0.25,0.06427161395549774
uniform_static_anchor,-45.0,9066,1,0.25,-0.10762238502502441
uniform_static_anchor,-45.0,5478,1,0.25,0.2782561779022217
uniform_static_anchor,-45.0,8608,1,0.25,0.050440073013305664
uniform_static_anchor,-45.0,1994,1,0.25,0.19434714317321777
uniform_static_anchor,-45.0,4608,1,0.25,-0.2782273292541504
uniform_static_anchor,-45.0,1971,1,0.25,-0.20496702194213867
uniform_static_anchor,-45.0,9408,1,0.25,-0.19241881370544434
uniform_static_anchor,-45.0,6088,1,0.25,-0.1519627571105957
uniform_static_anchor,-45.0,5053,1,0.25,-0.2448127269744873
uniform_static_anchor,-45.0,9631,1,0.25,-0.22628307342529297
uniform_static_anchor,-45.0,5031,1,0.25,-0.22327113151550293
uniform_static_anchor,-45.0,4252,1,0.25,-0.21155023574829102
uniform_static_anchor,-45.0,2570,1,0.25,-0.036641836166381836
uniform_static_anchor,-45.0,2978,1,0.25,0.2881361246109009
uniform_static_anchor,-45.0,127,1,0.25,0.34575915336608887
uniform_static_anchor,-45.0,7154,1,0.25,-0.2568840980529785
uniform_static_anchor,-45.0,9903,1,0.25,-0.07709240913391113
uniform_static_anchor,-45.0,7615,1,0.25,-0.00790262222290039
uniform_static_anchor,-45.0,4057,1,0.25,0.08999085426330566
uniform_static_anchor,-45.0,2655,1,0.25,0.256008505821228
